id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual
R08863,37,1,2,3,1,13,1,109419.11,10865.94
R08864,58,1,1,0,1,12,2,103182.17,4575.75
R08865,71,2,2,1,1,14,1,128315.06,13024.11
R08866,49,1,1,2,1,16,1,193398.95,10323.93
R08867,64,1,2,0,1,16,4,286054.37,8586.08
R08868,54,1,1,1,1,16,1,268143.29,12282.76
R08869,39,1,1,3,1,12,1,122830.44,4894.47
R08870,53,3,2,0,1,12,1,46938.22,3042.11
R08871,49,1,2,1,1,12,1,100138.13,4756.43
R08872,38,1,1,3,1,13,1,92671.67,4623.69
R08873,49,1,1,3,1,14,4,183218.69,8152.46
R08874,47,5,2,0,1,16,4,41561.57,2682.64
R08875,52,1,2,2,1,15,1,234785.89,14699.68
R08876,44,1,1,0,1,14,1,74006.13,5908.25
R08877,58,3,1,0,1,16,2,282446.29,4595.97
R08878,42,1,1,0,1,14,1,140483.75,7070.08
R08879,45,5,2,0,1,15,1,167433.4,8921.46
R08880,33,3,2,1,1,16,4,78534.59,6416.68
R08881,36,1,1,5,1,13,4,60114.04,8826.19
R08882,35,5,1,0,1,14,4,50694.52,1369.54
R08883,64,1,1,0,1,13,2,90408.83,3851.22
R08884,68,1,1,0,1,15,5,219716.52,4876.56
R08885,56,1,2,0,1,14,1,183503.57,9127.97
R08886,63,3,1,0,1,15,1,107030.94,3789.3
R08887,26,5,1,0,1,15,1,50488.93,4277.11
R08888,41,5,2,2,1,15,1,65136.28,2972.58
R08889,33,1,1,2,1,15,1,150490.57,8007.4
R08890,37,1,1,2,1,15,1,133599.28,10068.56
R08891,26,1,2,0,1,13,4,38074.19,11287.09
R08892,62,1,1,0,1,16,1,54375.46,13663.37
R08893,41,5,2,0,1,14,1,65418.75,7693.92
R08894,38,1,2,4,1,13,1,120488.51,24450.34
R08895,64,1,1,0,1,13,1,81213.88,10260.31
R08896,46,5,2,2,1,11,4,37770.22,9778.89
R08897,63,3,2,0,1,13,1,70138.67,24289.55
R08898,46,1,1,0,1,15,1,252511.82,19574.62
R08899,66,1,2,0,1,12,2,47349.68,20073.02
R08900,61,1,2,0,1,14,2,102445.6,11399.54
R08901,76,2,2,0,1,13,4,149244.61,19774.16
R08902,61,1,1,0,1,15,1,125473.7,17277.33
R08903,24,5,1,0,1,15,4,30373.99,4729.23
R08904,30,4,1,1,1,14,4,25092.05,5977.26
R08905,66,1,1,0,1,13,2,78861.11,8959.4
R08906,39,3,2,0,1,14,1,74395.28,8541.74
R08907,56,1,1,0,1,12,2,104259.91,15211.59
R08908,41,1,2,1,1,14,1,169328.62,18716.28
R08909,65,3,1,0,1,16,1,45554.85,15599.11
R08910,40,1,2,2,1,16,1,77581.11,13967.4
R08911,43,4,2,0,1,13,1,57317.23,8733.99
R08912,31,5,1,0,1,15,4,78221.84,11559.53
R08913,44,1,1,3,1,14,1,128204.15,48866.81
R08914,37,5,2,0,1,15,4,145474.48,20741.23
R08915,42,1,2,0,1,12,1,63560.71,12573.08
R08916,41,1,1,1,1,13,1,59158.24,10679.99
R08917,28,5,2,1,1,16,4,30418.67,6471.22
R08918,61,1,1,0,1,15,2,250100.06,63581.75
R08919,41,1,2,1,1,15,1,33059.93,17569.38
R08920,43,1,1,1,1,16,1,235029.05,49479.88
R08921,54,1,2,0,1,12,1,119544.93,43330.24
R08922,29,1,2,1,1,15,1,62780.91,11460.31
R08923,35,1,1,0,1,15,1,168078.64,22145.18
R08924,59,1,1,2,1,12,1,67302.8,11984.12
R08925,41,1,1,3,1,14,1,219580.06,28519.73
R08926,55,1,2,0,1,11,4,89971.38,20691.32
R08927,36,1,1,2,1,15,1,90441.28,12247.51
R08928,48,1,1,1,1,15,1,219726.72,18777.17
R08929,49,1,1,1,1,16,1,110695.44,17853.49
R08930,36,5,2,2,1,13,4,21082.73,5342.81
R08931,57,3,2,0,1,15,1,51913.92,10753.54
R08932,41,1,1,2,1,15,2,105558.55,9720.04
R08933,46,3,1,0,1,16,4,110814.53,15388.92
R08934,29,1,1,1,1,15,1,70824.97,17200.08
R08935,55,3,2,4,1,13,1,114029.19,29368.48
R08936,39,1,1,3,1,13,1,130242.39,25239.29
R08937,38,1,1,3,1,16,1,87659.84,8681.3
R08938,62,1,1,0,1,13,1,100014.06,10742.05
R08939,80,1,1,1,1,15,4,68531.21,6881.07
R08940,38,5,2,0,1,16,1,136744.23,10933.71
R08941,26,5,1,0,1,15,4,46103.23,4656.33
R08942,38,2,2,2,1,14,2,53074.93,7159.03
R08943,35,3,2,0,1,13,4,45935.79,5099.12
R08944,59,1,2,0,1,13,1,297701.53,18290.72
R08945,23,5,1,0,1,12,4,32624.57,4090.59
R08946,42,5,1,0,1,14,2,72232.86,19373.03
R08947,37,1,1,0,1,13,4,219575.56,20622.1
R08948,53,4,2,0,1,13,4,113607.19,8445.19
R08949,28,1,2,1,1,13,1,152753.7,14369.7
R08950,42,3,1,3,1,14,1,67000.07,7627.44
R08951,46,1,2,0,1,15,1,68122.98,9568.95
R08952,55,1,2,0,1,16,1,157467.28,14869.28
R08953,60,1,1,0,1,15,2,116547.52,11341.41
R08954,64,5,1,0,1,13,1,104436.73,5644.48
R08955,31,1,2,0,1,12,2,53831.17,3106.09
R08956,38,1,1,4,1,12,4,75702.9,10530.22
R08957,36,1,2,3,1,15,4,76286.12,6938.27
R08958,46,1,1,2,1,16,1,304883.85,37419
R08959,57,1,1,0,1,15,2,56034.71,20675.04
R08960,23,1,2,1,1,14,1,58387.77,6048.26
R08961,41,1,1,2,1,12,1,57732.4,6513.6
R08962,69,1,2,0,1,15,1,60212.7,6585.47
R08963,56,1,2,0,1,13,1,89362.12,14667.42
R08964,55,5,2,0,1,16,2,155661.89,13425.77
R08965,47,5,1,0,1,16,1,140184.45,19704.24
R08966,64,1,2,0,1,16,2,87080.38,8277.38
R08967,46,1,2,2,1,13,1,130380.1,9488.68
R08968,61,1,2,0,1,14,1,188551.02,15046.12
R08969,29,5,2,0,1,13,4,45168.72,6752.54
R08970,55,2,2,1,1,15,2,92242.71,9225.83
R08971,53,1,1,0,1,12,4,126454.08,14436.15
R08972,37,1,2,2,1,16,1,182491.73,14398.7
R08973,65,3,1,0,1,15,2,55186.66,9700
R08974,71,3,2,0,1,10,1,50516.51,5672.14
R08975,34,3,1,0,1,16,1,28128.13,6711.4
R08976,34,3,2,0,1,14,4,49846.61,5935.75
R08977,63,3,2,0,1,15,4,55806.94,3467.2
R08978,78,2,2,0,1,13,2,41796.36,4816.72
R08979,36,5,1,3,1,15,4,127321.88,17052.11
R08980,33,5,2,0,1,14,1,27003.31,5080.55
R08981,32,5,1,0,1,15,4,75447.86,9327.23
R08982,33,5,1,0,1,15,2,90477.39,3869.58
R08983,63,1,2,0,1,13,1,114509.11,6104.69
R08984,47,1,2,2,1,15,1,129874.78,9317.44
R08985,24,5,1,2,1,11,1,116938,3761.79
R08986,66,1,1,0,1,16,1,100438.46,8927.86
R08987,53,1,1,0,1,15,2,141410.14,11091.14
R08988,33,1,2,2,1,14,4,85554.27,4073.35
R08989,50,1,1,0,1,14,1,87410.4,4472.16
R08990,37,3,2,2,1,11,4,38046.81,3751.96
R08991,32,5,1,0,1,15,2,143430.89,4308.76
R08992,62,5,2,0,1,12,2,24866.95,1773.81
R08993,45,3,1,2,1,15,1,121279.69,5107.59
R08994,67,1,2,0,1,13,1,47219.16,11957.38
R08995,46,5,2,0,1,15,4,60250.82,3259.65
R08996,31,1,2,0,1,12,1,104959,5442.55
R08997,63,1,2,0,1,13,2,112217.88,3977.2
R08998,42,5,1,0,1,16,4,118659.99,5555.1
R08999,61,1,1,0,1,15,2,112311.78,4085.22
R09000,41,1,1,3,1,15,1,300641.19,10280.46
R09001,56,1,1,1,1,16,1,169088.99,6604.8
R09002,36,5,2,0,1,13,1,115333.77,5109.89
R09003,69,1,1,0,1,13,1,121480.1,8104.24
R09004,38,4,1,0,1,13,1,105619.06,9533.64
R09005,51,3,1,1,1,15,1,37610.35,6501.48
R09006,73,5,2,0,1,16,2,279100.93,5417.24
R09007,34,3,2,1,1,15,1,26434.43,2120.87
R09008,55,1,1,0,1,12,2,61649.67,3389.36
R09009,24,5,2,1,1,12,5,4749.56,1812.32
R09010,35,1,2,0,1,15,4,85470.91,3938.43
R09011,53,1,1,0,1,16,1,333874.51,19652.69
R09012,65,1,2,0,1,16,1,239057.27,6535.45
R09013,46,4,2,0,1,13,4,38002.82,2040.22
R09014,56,1,1,0,1,15,1,94750.1,4470.58
R09015,27,5,1,0,1,16,4,194062.54,10012.01
R09016,35,1,2,1,1,15,1,126821.12,4824.84
R09017,21,5,1,0,1,15,1,35642.38,2001.9
R09018,58,1,1,0,1,11,1,219792.02,7725.44
R09019,40,1,2,1,1,16,4,124381.75,5640.64
R09020,40,2,2,0,1,13,2,23943.83,2428.46
R09021,65,2,2,0,1,12,2,62852.44,2129.27
R09022,34,3,1,0,1,13,4,76530.19,4425.09
R09023,42,1,1,2,1,16,1,102032.68,10295.8
R09024,60,1,2,0,1,15,2,70206.82,5536.08
R09025,59,1,1,0,1,15,1,57719.78,11676.12
R09026,35,1,2,4,1,14,4,68519.61,11408.09
R09027,35,1,1,2,1,16,1,110376.26,24163.7
R09028,38,5,2,0,1,11,1,60666.29,8844.34
R09029,53,1,1,1,1,14,1,132271.74,16481.91
R09030,60,1,1,0,1,15,2,132093.96,29845.63
R09031,39,5,2,0,1,13,4,22148.9,6629.39
R09032,69,3,2,0,1,15,1,85467.19,11357.4
R09033,57,1,2,0,1,15,1,339786.2,30941.18
R09034,61,2,2,0,1,12,1,120202.41,15658.39
R09035,33,5,2,0,1,16,2,133394.55,15352.25
R09036,58,5,1,0,1,15,2,100084.16,13700.42
R09037,37,1,2,1,1,15,1,300405.04,37375.85
R09038,55,4,1,0,1,13,1,59053.26,14446.65
R09039,32,4,1,0,1,15,4,54391.08,17813.13
R09040,63,1,1,1,1,11,1,57778.24,15980.24
R09041,63,3,2,0,1,13,4,24862.27,8842.77
R09042,67,1,1,0,1,15,2,174030.89,14855.94
R09043,28,5,2,0,1,15,1,45010.01,7455.61
R09044,50,1,2,0,1,13,4,76121.72,14287.95
R09045,73,2,2,0,1,12,2,39675.9,9690.66
R09046,67,1,1,0,1,16,1,87622.72,14384.83
R09047,56,3,2,0,1,12,4,31021.21,8316.92
R09048,34,3,2,0,1,12,1,104015.09,8005.66
R09049,29,1,2,2,1,14,1,74752.39,13725.05
R09050,33,1,2,3,1,16,1,110054.7,17633.19
R09051,48,3,2,0,1,16,1,261258.65,17909.29
R09052,50,1,2,1,1,15,4,438941.75,34375.36
R09053,66,1,2,1,1,12,1,108558.98,16025.59
R09054,66,2,2,0,1,12,1,64134.06,7793.06
R09055,54,5,2,0,1,15,1,-6499.5,6116.08
R09056,51,1,1,2,1,15,1,162720.49,24015.07
R09057,36,3,1,0,1,15,1,92195.55,44620.78
R09058,50,1,1,0,1,15,1,360905.74,34581.62
R09059,34,5,1,0,1,12,4,17198.05,7421.86
R09060,38,5,1,0,1,14,2,109421.18,20687.21
R09061,63,1,2,0,1,13,1,77853.62,16075.13
R09062,54,1,1,1,1,16,1,148073.44,21873.82
R09063,51,1,2,1,1,16,1,114569.92,16204.83
R09064,36,1,1,2,1,15,4,95100.44,11386.81
R09065,47,1,2,0,1,16,1,439447.86,26818.37
R09066,25,5,2,0,1,15,1,91486.29,36669.76
R09067,26,5,2,0,1,13,4,80014.78,7245.98
R09068,66,1,2,0,1,13,1,185618.38,11217.24
R09069,64,1,2,1,1,14,1,208366.18,15859.35
R09070,41,1,2,4,1,14,1,231329.77,27411.79
R09071,39,1,1,2,1,14,1,59073.24,15956.16
R09072,43,1,1,1,1,12,1,76030.42,6809.58
R09073,45,3,1,0,1,13,4,96603.93,12403.07
R09074,49,1,1,0,1,16,2,90257.98,4157.66
R09075,29,5,1,0,1,16,4,13657.5,4123.14
R09076,57,3,2,0,1,13,1,110090.72,11985.5
R09077,57,3,1,0,1,15,2,121680.53,15628.48
R09078,62,3,2,0,1,13,2,152291.74,20216.12
R09079,32,1,2,0,1,16,1,211462.75,79529.13
R09080,57,1,2,0,1,13,1,29393.68,11468.22
R09081,47,1,2,0,1,14,4,324470.9,257220.36
R09082,58,3,2,0,1,16,1,101279.7,10707.57
R09083,26,1,1,0,1,15,1,130379.22,9836.46
R09084,19,5,1,0,1,12,2,55574.71,8605.23
R09085,78,1,1,0,1,16,2,66021.52,9942.5
R09086,36,1,1,1,1,16,1,349734.09,19608.3
R09087,34,3,2,1,1,12,4,42356.91,7314.43
R09088,49,1,2,0,1,16,1,164545.49,16242.24
R09089,44,5,1,0,1,15,2,90141.41,4253.35
R09090,54,1,1,0,1,12,2,264511.48,15212.27
R09091,57,1,1,0,1,14,1,136294.07,9694.66
R09092,53,3,2,0,1,15,4,97126.16,12236.34
R09093,50,1,2,1,1,15,2,242528.48,12511.26
R09094,43,1,2,2,1,13,1,57202.14,5226.37
R09095,39,3,2,1,1,16,4,80432.11,12192.01
R09096,58,1,2,0,1,13,2,170013.83,14501.43
R09097,50,1,1,0,1,15,1,165465.33,16211.4
R09098,45,1,1,0,1,13,4,94228.7,9162.33
R09099,58,1,2,0,1,12,1,12426.12,4060.71
R09100,74,1,2,0,1,16,4,117898.63,15270.29
R09101,65,1,1,0,1,13,2,199301,33967.84
R09102,49,1,1,0,1,13,1,133153.97,12106.65
R09103,71,5,2,0,1,16,2,146269.62,9590.79
R09104,31,3,1,0,1,13,4,84061.2,11096.77
R09105,30,1,1,4,1,12,1,82250.26,8510.26
R09106,44,5,2,1,1,13,4,18989.93,9104.76
R09107,24,5,1,0,1,15,1,64747.84,8347.5
R09108,60,5,2,0,1,13,2,221167.93,6649.73
R09109,38,1,2,2,1,16,1,125443.6,11245.64
R09110,63,3,2,0,1,13,1,59977.89,6962.27
R09111,40,2,1,3,1,15,1,173213.86,10972.16
R09112,45,1,2,0,1,13,1,105426.04,12005.57
R09113,39,1,1,2,1,13,4,90073.31,10833.29
R09114,27,5,2,0,1,13,4,58613.83,6144.82
R09115,49,1,1,0,1,12,1,49090.12,6602.5
R09116,46,3,2,0,1,13,1,88410.81,11241.72
R09117,27,5,2,0,1,16,4,77016.57,6491.04
R09118,36,4,1,1,1,15,4,62466.48,6399.78
R09119,41,1,2,3,1,16,1,195535.6,19137.21
R09120,57,3,2,0,1,15,4,31157.36,3438.5
R09121,42,1,1,1,1,16,1,262739.35,8104.26
R09122,59,1,1,0,1,16,4,221016.18,10937.45
R09123,43,1,1,1,1,14,1,138038.85,4502.29
R09124,57,1,1,0,1,13,4,104931.7,10447.3
R09125,34,5,1,0,1,12,2,88206.76,5789.66
R09126,63,2,2,0,1,16,1,41283.28,1804.56
R09127,28,5,1,0,1,15,4,50348.14,4857.66
R09128,57,2,2,0,1,14,1,951.51,4739.95
R09129,49,1,1,2,1,15,2,12131.22,3044.32
R09130,44,1,1,4,1,15,2,219512.88,18230.01
R09131,45,1,2,1,1,13,1,107026.89,5640.36
R09132,37,5,2,2,1,13,4,31316.97,3380.39
R09133,30,5,1,0,1,14,2,13247.57,1792.2
R09134,51,1,1,2,1,15,1,303588.83,10995.2
R09135,49,5,1,0,1,15,4,75176.58,3283.4
R09136,25,5,2,0,1,15,4,30492.28,2572.88
R09137,35,4,2,3,1,13,4,5104.29,3261.52
R09138,24,5,2,0,1,12,4,66563.62,3142.6
R09139,45,1,1,1,1,16,2,145369.14,4186.39
R09140,43,3,2,0,1,15,1,220905.51,7576.97
R09141,49,1,1,0,1,13,4,216088.81,7414.64
R09142,41,1,2,0,1,16,1,217754.09,7503.02
R09143,60,1,2,0,1,12,2,86975.91,7936.21
R09144,41,3,2,2,1,14,2,51784.73,3374.38
R09145,36,1,1,2,1,15,1,121371.42,6918.78
R09146,50,3,2,1,1,16,1,234500.04,11773.7
R09147,69,1,1,0,1,15,1,304684.52,10311.87
R09148,39,1,1,1,1,16,1,90385.29,5280.57
R09149,33,1,1,2,1,15,2,92288.79,5036.89
R09150,61,5,1,0,1,15,2,45395.77,1843.5
R09151,53,1,2,1,1,16,1,183138.35,9283.74
R09152,51,1,1,0,1,12,2,138371.17,10269.59
R09153,69,2,1,0,1,13,4,54710.89,57777.5
R09154,44,1,1,3,1,14,1,92903.32,6198.54
R09155,55,3,2,0,1,14,4,37787.37,3692.59
R09156,35,1,2,1,1,15,1,127078.47,7202.22
R09157,62,1,1,0,1,13,4,79177.32,6161.18
R09158,43,1,2,0,1,15,1,183416.62,8749.34
R09159,52,1,1,1,1,15,1,65567.32,3989.85
R09160,47,1,2,1,1,14,2,122227.54,6909.69
R09161,46,3,2,0,1,13,2,41944.51,2551.55
R09162,54,1,2,0,1,15,4,39667.89,1159.01
R09163,41,1,2,2,1,12,1,108308.6,5347.08
R09164,39,1,1,0,1,13,4,52402,3250.18
R09165,62,1,1,0,1,15,1,124238.38,14521.94
R09166,58,3,2,0,1,16,2,35989.12,3120.95
R09167,38,3,1,3,1,12,1,102846.89,18955.12
R09168,55,1,1,2,1,15,1,229433.01,42081.35
R09169,30,1,1,2,1,14,4,70204.11,11425.47
R09170,25,5,1,0,1,13,4,34203.84,9429.79
R09171,55,1,1,0,1,13,4,33561.8,8483.76
R09172,43,1,2,1,1,12,5,40602.99,35705.08
R09173,72,1,1,0,1,16,2,79524.36,15893.36
R09174,44,1,1,2,1,16,1,238372.92,28811.51
R09175,56,1,2,0,1,12,1,83255.68,7613.71
R09176,55,2,2,0,1,12,1,72405,7678.54
R09177,56,1,2,0,1,13,2,110320.41,21094.35
R09178,36,1,2,2,1,13,4,47869.95,22556.23
R09179,57,1,2,0,1,14,2,87666.07,10518.46
R09180,50,5,1,0,1,15,1,70395.27,12388.8
R09181,32,4,1,0,1,11,4,30335.33,7063.98
R09182,30,3,2,1,1,15,1,72015.31,10750.75
R09183,65,1,2,0,1,14,4,84619.9,11575.18
R09184,65,1,2,0,1,12,2,68645.26,63290.36
R09185,53,1,2,0,1,12,2,36339.42,14276.33
R09186,44,1,1,0,1,15,1,67935.24,9168.76
R09187,19,5,1,0,1,13,6,2379.81,235.15
R09188,38,1,2,3,1,15,1,112148.08,17998.41
R09189,31,5,1,0,1,16,4,82081.73,8470.9
R09190,65,2,2,0,1,14,5,59054.63,8698.8
R09191,30,1,2,2,1,14,2,42407.31,9012.76
R09192,54,1,1,0,1,16,1,255329.2,30063.84
R09193,55,1,1,0,1,15,1,129356.28,17901.27
R09194,53,1,2,2,1,15,1,195179.72,20686.34
R09195,40,1,1,0,1,15,4,90218.65,9292.91
R09196,58,1,1,0,1,13,1,196180.33,22546.55
R09197,56,5,2,0,1,15,2,140419.12,19587.15
R09198,46,1,2,0,1,14,4,31244.8,10655.32
R09199,33,3,2,1,1,14,1,104284.37,17790.78
R09200,42,1,1,2,1,12,1,248485.39,16277.56
R09201,29,5,1,0,1,13,4,70072.87,15382.26
R09202,38,5,1,0,1,15,4,79697.75,12081.76
R09203,54,1,2,0,1,11,1,190133.35,19668.73
R09204,48,3,2,0,1,15,4,58778.44,12352.22
R09205,29,5,2,0,1,12,2,226293.14,21997.5
R09206,28,1,2,2,1,12,1,128053.9,14613.77
R09207,30,3,2,1,1,14,4,30213.84,5360.49
R09208,42,3,1,2,1,13,2,78087.66,15736.66
R09209,31,1,2,0,1,15,1,145394.51,18246.52
R09210,46,1,1,0,1,15,1,170147.95,19399.77
R09211,55,1,1,0,1,15,1,115796.72,9724.92
R09212,40,1,1,2,1,16,1,219725.98,48984.02
R09213,66,1,1,0,1,16,1,276460.37,21968.58
R09214,41,1,2,1,1,12,1,279510.8,18628.25
R09215,36,3,2,0,1,14,4,90084.02,12420.81
R09216,59,1,1,0,1,13,2,122454.51,8450.43
R09217,35,1,2,1,1,15,4,47653.97,7198.23
R09218,65,1,2,0,1,13,1,115707.58,13984.57
R09219,47,3,2,0,1,15,1,105489.11,13856.81
R09220,41,1,2,3,1,16,1,346643.85,15251.58
R09221,31,1,2,0,1,14,4,219716.09,8865.95
R09222,54,1,1,1,1,15,1,144001.81,30294.03
R09223,29,5,2,1,1,13,4,106550.15,8121.64
R09224,36,1,1,3,1,13,5,91150.99,5933.84
R09225,40,1,1,0,1,12,4,114081.95,13733.93
R09226,24,5,2,0,1,13,4,17918.49,14014.27
R09227,36,3,2,0,1,15,4,130422.41,10172.88
R09228,50,3,2,1,1,14,1,35564.08,7088.81
R09229,40,1,1,1,1,13,1,97799.18,9757.18
R09230,64,5,1,0,1,14,2,90932.08,7714.02
R09231,45,1,1,3,1,15,1,140735.1,21856.9
R09232,50,1,1,0,1,15,2,220280.83,48972.7
R09233,41,5,2,0,1,15,4,58152.09,6557.06
R09234,22,1,2,2,1,12,1,30019.99,6913.05
R09235,22,5,2,0,1,15,4,55104.95,5364.08
R09236,49,5,2,0,1,15,1,46554.34,7118.57
R09237,62,1,2,0,1,13,2,133606.69,4762.09
R09238,59,1,2,0,1,12,2,30895.75,3210.95
R09239,38,5,1,0,1,14,1,80500.93,17917.04
R09240,69,1,1,2,1,15,1,155335.46,18699.86
R09241,43,5,2,0,1,13,4,57065.94,10462.54
R09242,41,4,1,0,1,15,4,75143.89,6908.3
R09243,24,5,1,0,1,13,4,41988.81,27327.42
R09244,40,3,2,0,1,13,4,50101.99,11658.12
R09245,33,1,1,2,1,13,1,82707.77,10776.86
R09246,41,1,1,1,1,13,1,258416.38,26494.85
R09247,24,5,2,0,1,15,4,72300.7,6580.97
R09248,47,1,1,0,1,13,1,117121.93,9468.73
R09249,23,5,1,0,1,15,1,102443.84,5130.41
R09250,33,1,2,2,1,16,1,106225.06,13258.22
R09251,58,3,1,0,1,15,2,117888.08,4712.28
R09252,35,5,1,0,1,16,1,157668.34,14763.73
R09253,40,1,1,0,1,13,1,268316.08,5441.67
R09254,27,5,1,0,1,13,4,175767.94,14372.66
R09255,49,1,1,2,1,15,1,80116.45,9612.46
R09256,34,1,2,0,1,12,1,110335.57,11740.24
R09257,50,5,2,0,1,13,1,63129.58,6552.46
R09258,64,2,2,0,1,16,2,94903.79,6741.47
R09259,32,1,1,0,1,15,4,155542.06,53718.46
R09260,63,2,1,0,1,14,2,236257.22,14002.23
R09261,45,1,1,3,1,0,4,58011.77,3295.9
R09262,54,1,2,1,1,14,4,246498.06,7683.96
R09263,27,5,1,0,1,13,4,127039.42,7731.1
R09264,45,1,2,2,1,12,1,118308.81,6710.17
R09265,29,1,2,0,1,16,1,105456.54,5188.52
R09266,52,1,1,0,1,14,1,209634.09,16893.93
R09267,36,3,1,0,1,14,4,174110.21,9510.17
R09268,23,5,2,0,1,12,4,17519.58,1318.65
R09269,29,1,1,1,1,14,1,115904.46,6056.5
R09270,56,1,2,0,1,14,1,80264.45,4787.12
R09271,36,5,2,0,1,13,1,180385.21,6331.74
R09272,48,3,1,2,1,13,4,159229.65,10220.55
R09273,43,1,2,2,1,15,1,184797.19,12115.09
R09274,53,1,1,0,1,13,1,145227.19,6021.11
R09275,46,1,2,1,1,12,1,130191.26,10611.89
R09276,31,1,2,0,1,15,1,55476.19,4474.68
R09277,59,5,2,0,1,16,2,117310.18,3379.89
R09278,30,5,2,0,1,15,1,65934.75,2880.11
R09279,30,1,1,1,1,12,1,40236.89,3504.15
R09280,58,3,2,0,1,16,1,265406.07,9419.46
R09281,49,1,1,3,1,11,2,34307.74,2291.88
R09282,33,5,1,0,1,15,1,76844.32,3381.02
R09283,38,3,2,1,1,16,1,117370.76,6463.72
R09284,49,1,2,3,1,15,1,202773.75,11396.12
R09285,58,1,1,0,1,11,1,62586.56,3797.16
R09286,82,1,1,0,1,16,2,490255.22,43572.42
R09287,20,5,1,0,1,12,1,275176.66,8344.21
R09288,48,1,1,2,1,12,1,175423.36,10373.36
R09289,62,3,1,0,1,15,1,132157.26,12784
R09290,41,1,2,0,1,16,4,439107.36,8299.89
R09291,22,5,2,0,1,12,4,1953.81,2113.92
R09292,56,3,2,0,1,15,1,48185.28,2776.06
R09293,65,1,2,0,1,14,2,101930.48,30384.9
R09294,33,1,2,0,1,13,1,75145.66,4563.74
R09295,45,5,2,0,1,14,1,50012.85,4393.36
R09296,23,5,1,0,1,13,4,52683.45,12704.19
R09297,54,1,1,0,1,16,1,110418.88,23280.17
R09298,48,1,1,0,1,12,1,66263.23,7584.31
R09299,41,1,1,2,1,15,1,168360.67,21169.32
R09300,57,1,2,0,1,13,1,106416.34,36124.08
R09301,27,5,1,0,1,13,4,112581.04,14045.59
R09302,62,3,2,0,1,15,1,68549.49,9396.89
R09303,52,3,2,0,1,15,4,43254.45,7485.43
R09304,29,5,2,1,1,13,4,77043.35,12003.21
R09305,49,5,2,0,1,12,4,42163.61,4852.46
R09306,60,3,1,0,1,13,1,101440.75,6451.76
R09307,57,1,2,0,1,12,1,407808.15,22696.39
R09308,72,1,1,0,1,11,2,40260.14,12186.24
R09309,54,1,2,0,1,11,5,10883.98,2305.49
R09310,50,1,2,0,1,15,1,271876.27,18264.07
R09311,46,1,2,2,1,15,1,150123.81,9268.83
R09312,23,5,2,0,1,13,4,29100.16,4577.68
R09313,56,3,2,0,1,15,4,74786.81,4256.39
R09314,57,1,1,0,1,15,1,191066.99,7673.68
R09315,50,5,1,0,1,13,2,35618.97,1896.18
R09316,55,1,2,0,1,13,1,122742.99,4269.31
R09317,43,1,2,2,1,13,1,109642.51,7180.56
R09318,55,2,2,1,1,15,4,127709.79,17821.84
R09319,35,1,1,0,1,13,1,78770.62,10449.54
R09320,25,5,2,2,1,12,4,28422.02,12229.04
R09321,49,3,2,0,1,13,1,35337,5693.75
R09322,32,5,1,0,1,13,1,25452.85,6537.71
R09323,36,1,1,2,1,13,1,113682.34,20426.9
R09324,34,1,2,1,1,15,2,110703.61,12631.79
R09325,39,1,1,3,1,15,1,185029.19,26510.07
R09326,58,5,2,0,1,13,4,48493.9,5303.07
R09327,29,5,2,3,1,11,4,38538.17,4072.41
R09328,28,5,2,0,1,15,1,57166.57,9817.53
R09329,29,5,1,0,1,14,4,37123.08,49224.16
R09330,40,1,1,0,1,12,4,18093.79,3296.79
R09331,50,1,2,0,1,15,2,156383.19,20415.48
R09332,45,1,2,0,1,12,4,74268.67,11070.05
R09333,30,1,1,1,1,14,1,97432.2,8594.41
R09334,44,3,2,0,1,15,4,61640.95,3643.21
R09335,42,1,1,2,1,12,1,136059.05,32370.43
R09336,61,5,1,0,1,13,2,25435.3,1308.61
R09337,47,1,2,2,1,15,1,12567.62,5683.09
R09338,57,1,1,0,1,13,1,123733.66,3925.32
R09339,36,1,2,2,1,12,4,55351.64,4089.76
R09340,54,3,1,0,1,13,4,31338.4,3006.62
R09341,20,1,2,0,1,14,4,71734.69,2569.03
R09342,41,1,2,2,1,14,1,82403.34,17463.5
R09343,45,1,1,2,1,16,1,251357.86,27889.13
R09344,49,1,1,2,1,16,1,84070.07,13809.22
R09345,61,1,1,0,1,16,2,276529.23,20629.23
R09346,59,1,1,0,1,15,1,150284.8,13624.99
R09347,49,3,2,0,1,12,1,69385.06,8874.15
R09348,27,5,1,0,1,12,4,47513.2,9298.86
R09349,56,1,2,1,1,16,1,139457.33,81367.69
R09350,55,3,1,0,1,13,1,133150.74,17070.25
R09351,33,1,2,1,1,14,1,84996.53,9219.76
R09352,58,1,1,1,1,12,1,84306.01,8273.94
R09353,54,1,2,3,1,15,1,170155.15,15833.4
R09354,49,1,1,4,1,16,1,139025.71,17884.31
R09355,39,1,1,1,1,12,1,150207.42,10033.39
R09356,25,5,1,0,1,15,4,58301.36,6715.35
R09357,20,5,1,2,1,13,1,74499.39,27624.43
R09358,62,1,1,0,1,16,1,419762.8,20646.54
R09359,37,1,1,0,1,16,1,289136,7325.21
R09360,33,5,1,0,1,14,4,53577.3,3038.07
